E_nu,Te_center,sigma_e,sigma_x
6.442800000000000082e+00,7.232653559470662685e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.461599999999999788e+00,7.232653559470662685e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.480400000000000382e+00,7.232653559470662685e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.499200000000000088e+00,7.232653559470662685e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.517999999999999794e+00,7.232653559470662685e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.536699999999999733e+00,7.232653559470662685e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.555500000000000327e+00,7.232653559470662685e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.574300000000000033e+00,7.232653559470662685e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.593099999999999739e+00,7.232653559470662685e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.611900000000000333e+00,7.232653559470662685e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.630700000000000038e+00,7.232653559470662685e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.649399999999999977e+00,7.232653559470662685e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.668199999999999683e+00,7.232653559470662685e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.687000000000000277e+00,7.232653559470662685e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.705799999999999983e+00,7.232653559470662685e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.724599999999999689e+00,7.232653559470662685e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.743400000000000283e+00,7.232653559470662685e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.762100000000000222e+00,7.232653559470662685e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.780899999999999928e+00,7.232653559470662685e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.799699999999999633e+00,7.232653559470662685e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.818500000000000227e+00,7.232653559470662685e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.837299999999999933e+00,7.232653559470662685e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.856099999999999639e+00,7.232653559470662685e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.874799999999999578e+00,7.232653559470662685e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.893600000000000172e+00,7.232653559470662685e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.912399999999999878e+00,7.232653559470662685e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.931199999999999584e+00,7.232653559470662685e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.950000000000000178e+00,7.232653559470662685e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.968799999999999883e+00,7.232653559470662685e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.987499999999999822e+00,7.232653559470662685e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.006300000000000416e+00,7.232653559470662685e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.025100000000000122e+00,7.232653559470662685e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.043899999999999828e+00,7.232653559470662685e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.062700000000000422e+00,7.232653559470662685e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.081500000000000128e+00,7.232653559470662685e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.100299999999999834e+00,7.232653559470662685e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.118999999999999773e+00,7.232653559470662685e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.137800000000000367e+00,7.232653559470662685e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.156600000000000072e+00,7.232653559470662685e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.175399999999999778e+00,7.232653559470662685e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.194200000000000372e+00,7.232653559470662685e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.213000000000000078e+00,7.232653559470662685e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.231700000000000017e+00,7.232653559470662685e+00,5.947372690384528638e-48,9.104952931668132478e-49
7.250499999999999723e+00,7.232653559470662685e+00,9.076500853955126594e-47,1.389233230673538568e-47
7.269300000000000317e+00,7.232653559470662685e+00,1.420883821141159010e-46,2.174247319540862641e-47
7.288100000000000023e+00,7.232653559470662685e+00,2.664040992236431963e-46,4.075662502788307124e-47
7.306899999999999729e+00,7.232653559470662685e+00,3.421071216184961592e-46,5.232616045370929538e-47
7.325700000000000323e+00,7.232653559470662685e+00,4.230432393244712208e-46,6.469085851416837697e-47
7.344400000000000261e+00,7.232653559470662685e+00,5.076436598350323385e-46,7.761059836813721013e-47
7.363199999999999967e+00,7.232653559470662685e+00,5.943385150434879518e-46,9.084498412215902615e-47
7.381999999999999673e+00,7.232653559470662685e+00,6.813217103362458120e-46,1.041179836521636291e-46
7.400800000000000267e+00,7.232653559470662685e+00,7.669116792892399670e-46,1.171727234862183789e-46
7.419599999999999973e+00,7.232653559470662685e+00,8.494796936274927847e-46,1.297606048553969733e-46
7.438399999999999679e+00,7.232653559470662685e+00,9.273214552844257079e-46,1.416216831432274980e-46
7.457099999999999618e+00,7.232653559470662685e+00,1.046750115876124841e-45,1.598304305722708904e-46
7.475900000000000212e+00,7.232653559470662685e+00,1.130173579740910835e-45,1.725340538802846350e-46
7.494699999999999918e+00,7.232653559470662685e+00,1.221591709716598524e-45,1.864538833786348330e-46
7.513499999999999623e+00,7.232653559470662685e+00,1.326848610996954910e-45,2.024814955206850832e-46
7.532300000000000217e+00,7.232653559470662685e+00,1.403003507176781506e-45,2.140620893212525206e-46
7.551099999999999923e+00,7.232653559470662685e+00,1.554616631896434776e-45,2.371535553062760756e-46
7.569799999999999862e+00,7.232653559470662685e+00,1.650891616023887369e-45,2.517951026403826335e-46
7.588599999999999568e+00,7.232653559470662685e+00,1.750076351704648075e-45,2.668757507943610322e-46
7.607400000000000162e+00,7.232653559470662685e+00,1.851020020755286079e-45,2.822202426623038035e-46
7.626199999999999868e+00,7.232653559470662685e+00,1.952135804931820576e-45,2.975866372769169390e-46
7.644999999999999574e+00,7.232653559470662685e+00,2.051844593881857341e-45,3.127343358151623288e-46
7.663800000000000168e+00,7.232653559470662685e+00,2.148519352367250558e-45,3.274155951898773359e-46
7.682500000000000107e+00,7.232653559470662685e+00,2.240234067398277467e-45,3.413375879961262194e-46
7.701299999999999812e+00,7.232653559470662685e+00,2.325634312037507732e-45,3.542938974347290242e-46
7.720100000000000406e+00,7.232653559470662685e+00,2.442158391307075947e-45,3.719891758676217176e-46
7.738900000000000112e+00,7.232653559470662685e+00,2.523984371229079316e-45,3.843949590169455025e-46
7.757699999999999818e+00,7.232653559470662685e+00,2.553942329194601029e-45,3.888997478247524751e-46
7.776500000000000412e+00,7.232653559470662685e+00,2.583170219018706009e-45,3.932947922244340575e-46
7.795200000000000351e+00,7.232653559470662685e+00,2.611811630381012802e-45,3.976023901099443834e-46
7.814000000000000057e+00,7.232653559470662685e+00,2.640278880435775808e-45,4.018848473103337378e-46
7.832799999999999763e+00,7.232653559470662685e+00,2.668471147423246221e-45,4.061271810913096314e-46
7.851600000000000357e+00,7.232653559470662685e+00,2.696418970053756601e-45,4.103341108291090441e-46
7.870400000000000063e+00,7.232653559470662685e+00,2.724141023916095651e-45,4.145085438537103724e-46
7.889199999999999768e+00,7.232653559470662685e+00,2.751649057940148657e-45,4.186523287334199600e-46
7.908000000000000362e+00,7.232653559470662685e+00,2.778950451035783279e-45,4.227666454311833444e-46
7.926700000000000301e+00,7.232653559470662685e+00,2.805906055038627001e-45,4.268305711341643410e-46
7.945500000000000007e+00,7.232653559470662685e+00,2.832806605708492789e-45,4.308879929934036865e-46
7.964299999999999713e+00,7.232653559470662685e+00,2.859508431790436298e-45,4.349173059510490979e-46
7.983100000000000307e+00,7.232653559470662685e+00,2.886011489910706283e-45,4.389185504719906075e-46
8.001899999999999125e+00,7.232653559470662685e+00,2.912314955491388408e-45,4.428916460940948359e-46
8.020699999999999719e+00,7.232653559470662685e+00,2.938417419815847899e-45,4.468364214957588851e-46
8.039400000000000546e+00,7.232653559470662685e+00,2.964179812174846521e-45,4.507318818452871390e-46
8.058199999999999363e+00,7.232653559470662685e+00,2.989875501134287863e-45,4.546193994535570417e-46
8.076999999999999957e+00,7.232653559470662685e+00,3.015363760931937404e-45,4.584777363141888187e-46
8.095800000000000551e+00,7.232653559470662685e+00,3.040641996593545887e-45,4.623065331581878203e-46
8.114599999999999369e+00,7.232653559470662685e+00,3.065707488722474090e-45,4.661054099850542255e-46
8.133399999999999963e+00,7.232653559470662685e+00,3.090557436054053418e-45,4.698739725540802091e-46
8.152100000000000790e+00,7.232653559470662685e+00,3.115058553986894175e-45,4.735920174930635178e-46
8.170899999999999608e+00,7.232653559470662685e+00,3.139470032066030164e-45,4.772989040011700509e-46
8.189700000000000202e+00,7.232653559470662685e+00,3.163657402589575817e-45,4.809742586398956986e-46
8.208500000000000796e+00,7.232653559470662685e+00,3.187617827854540471e-45,4.846176746319271037e-46
8.227299999999999613e+00,7.232653559470662685e+00,3.211348511471373170e-45,4.882287497665530729e-46
8.246100000000000207e+00,7.232653559470662685e+00,3.234846712491433278e-45,4.918070885621775544e-46
8.264799999999999258e+00,7.232653559470662685e+00,3.257986644519560047e-45,4.953335348724534779e-46
8.283599999999999852e+00,7.232653559470662685e+00,3.281013208977521404e-45,4.988454295789607989e-46
8.302400000000000446e+00,7.232653559470662685e+00,3.303799525477289684e-45,5.023234609288051733e-46
8.321199999999999264e+00,7.232653559470662685e+00,3.326343178343481588e-45,5.057672762609797567e-46
8.339999999999999858e+00,7.232653559470662685e+00,3.348641852411571459e-45,5.091765365791449291e-46
8.358800000000000452e+00,7.232653559470662685e+00,3.370693338581400966e-45,5.125509174154858062e-46
8.377499999999999503e+00,7.232653559470662685e+00,3.392380232426655093e-45,5.158724415251294712e-46
8.396300000000000097e+00,7.232653559470662685e+00,3.413932504379401375e-45,5.191763411967624069e-46
8.415100000000000691e+00,7.232653559470662685e+00,3.435231651173768220e-45,5.224444834913392338e-46
8.433899999999999508e+00,7.232653559470662685e+00,3.456275928160156961e-45,5.256766083908652519e-46
8.452700000000000102e+00,7.232653559470662685e+00,3.477063714201545975e-45,5.288724731724178082e-46
8.471500000000000696e+00,7.232653559470662685e+00,3.497593513604957810e-45,5.320318527277933429e-46
8.490199999999999747e+00,7.232653559470662685e+00,3.517756824483692534e-45,5.351380271931268558e-46
8.509000000000000341e+00,7.232653559470662685e+00,3.537768061786777558e-45,5.382240293196004888e-46
8.527799999999999159e+00,7.232653559470662685e+00,3.557517597087851097e-45,5.412729797687001316e-46
8.546599999999999753e+00,7.232653559470662685e+00,3.577004447548500901e-45,5.442847258621577098e-46
8.565400000000000347e+00,7.232653559470662685e+00,3.596227760042726315e-45,5.472591333296187935e-46
8.584199999999999164e+00,7.232653559470662685e+00,3.615186811130713246e-45,5.501960863361148751e-46
8.602899999999999991e+00,7.232653559470662685e+00,3.633782271109088091e-45,5.530801646146689373e-46
8.621700000000000585e+00,7.232653559470662685e+00,3.652212558519447476e-45,5.559421351993541098e-46
8.640499999999999403e+00,7.232653559470662685e+00,3.670377189963260961e-45,5.587664144509979984e-46
8.659299999999999997e+00,7.232653559470662685e+00,3.688275955187494082e-45,5.615529597658536076e-46
8.678100000000000591e+00,7.232653559470662685e+00,3.705908770167825255e-45,5.643017466170832254e-46
8.696899999999999409e+00,7.232653559470662685e+00,3.723275675849629587e-45,5.670127683984358901e-46
8.715700000000000003e+00,7.232653559470662685e+00,3.740376836727655925e-45,5.696860362438092738e-46
8.734400000000000830e+00,7.232653559470662685e+00,3.757123689253457926e-45,5.723076597068548876e-46
8.753199999999999648e+00,7.232653559470662685e+00,3.773695748771024490e-45,5.749057232759906942e-46
8.772000000000000242e+00,7.232653559470662685e+00,3.790003278749898715e-45,5.774661702363349657e-46
8.790800000000000836e+00,7.232653559470662685e+00,3.806046920184538153e-45,5.799890803575224636e-46
8.809599999999999653e+00,7.232653559470662685e+00,3.821827428446691166e-45,5.824745499362730912e-46
8.828400000000000247e+00,7.232653559470662685e+00,3.837345671093203508e-45,5.849226914998482580e-46
8.847099999999999298e+00,7.232653559470662685e+00,3.852522160917628523e-45,5.873209074969245338e-46
8.865899999999999892e+00,7.232653559470662685e+00,3.867520293190617157e-45,5.896949906567013743e-46
8.884700000000000486e+00,7.232653559470662685e+00,3.882259405639391637e-45,5.920321766911076526e-46
8.903499999999999304e+00,7.232653559470662685e+00,3.896740790197220590e-45,5.943326397158945170e-46
8.922299999999999898e+00,7.232653559470662685e+00,3.910965838667992778e-45,5.965965683878460347e-46
8.941100000000000492e+00,7.232653559470662685e+00,3.924936040034142557e-45,5.988241655315575840e-46
8.959799999999999542e+00,7.232653559470662685e+00,3.938580682353590419e-45,6.010040860769885016e-46
8.978600000000000136e+00,7.232653559470662685e+00,3.952047365001156301e-45,6.031598736324418822e-46
8.997400000000000730e+00,7.232653559470662685e+00,3.965264213151996375e-45,6.052800179438008479e-46
9.016199999999999548e+00,7.232653559470662685e+00,3.978233076002357263e-45,6.073647745305651029e-46
9.035000000000000142e+00,7.232653559470662685e+00,3.990955885684375045e-45,6.094144110896924031e-46
9.053800000000000736e+00,7.232653559470662685e+00,4.003434654294114998e-45,6.114292070774906498e-46
9.072499999999999787e+00,7.232653559470662685e+00,4.015607017735755861e-45,6.133990109352245637e-46
9.091300000000000381e+00,7.232653559470662685e+00,4.027605314948786781e-45,6.153451904222480587e-46
9.110099999999999199e+00,7.232653559470662685e+00,4.039366044990384505e-45,6.172574323275058248e-46
9.128899999999999793e+00,7.232653559470662685e+00,4.050891509258794729e-45,6.191360588271775688e-46
9.147700000000000387e+00,7.232653559470662685e+00,4.062184073954277995e-45,6.209814017116337440e-46
9.166499999999999204e+00,7.232653559470662685e+00,4.073246167013011395e-45,6.227938019493970370e-46
9.185200000000000031e+00,7.232653559470662685e+00,4.084023245477223697e-45,6.245642277864336029e-46
9.204000000000000625e+00,7.232653559470662685e+00,4.094633103034921889e-45,6.263119706667022659e-46
9.222799999999999443e+00,7.232653559470662685e+00,4.105020098612490572e-45,6.280278425419868092e-46
9.241600000000000037e+00,7.232653559470662685e+00,4.115186876241166157e-45,6.297122166906584916e-46
9.260400000000000631e+00,7.232653559470662685e+00,4.125136126459797636e-45,6.313654733935520709e-46
9.279199999999999449e+00,7.232653559470662685e+00,4.134870583310625589e-45,6.329879995028499298e-46
9.297900000000000276e+00,7.232653559470662685e+00,4.144342926042216774e-45,6.345717984829350552e-46
9.316700000000000870e+00,7.232653559470662685e+00,4.153657262720540930e-45,6.361342062935733051e-46
9.335499999999999687e+00,7.232653559470662685e+00,4.162765224278604663e-45,6.376670770661950163e-46
9.354300000000000281e+00,7.232653559470662685e+00,4.171669689087231616e-45,6.391708196649429897e-46
9.373100000000000875e+00,7.232653559470662685e+00,4.180373564431635237e-45,6.406458474230464516e-46
9.391899999999999693e+00,7.232653559470662685e+00,4.188879783695470757e-45,6.420925777353779959e-46
9.410600000000000520e+00,7.232653559470662685e+00,4.197147603208991289e-45,6.435039575611394777e-46
9.429399999999999338e+00,7.232653559470662685e+00,4.205268412918242152e-45,6.448955043031012375e-46
9.448199999999999932e+00,7.232653559470662685e+00,4.213200479793582538e-45,6.462600238845990091e-46
9.467000000000000526e+00,7.232653559470662685e+00,4.220946814247814162e-45,6.475979459756366186e-46
9.485799999999999343e+00,7.232653559470662685e+00,4.228510439398689049e-45,6.489097023622180311e-46
9.504599999999999937e+00,7.232653559470662685e+00,4.235894388537435451e-45,6.501957265771084729e-46
9.523400000000000531e+00,7.232653559470662685e+00,4.243101702652033871e-45,6.514564535380865086e-46
9.542099999999999582e+00,7.232653559470662685e+00,4.250098468428081989e-45,6.526858104414601327e-46
9.560900000000000176e+00,7.232653559470662685e+00,4.256962553258694332e-45,6.538973801886821141e-46
9.579700000000000770e+00,7.232653559470662685e+00,4.263659132077759027e-45,6.550849599210405935e-46
9.598499999999999588e+00,7.232653559470662685e+00,4.270191253058257914e-45,6.562489866383571470e-46
9.617300000000000182e+00,7.232653559470662685e+00,4.276561960573077352e-45,6.573898970393899389e-46
9.636100000000000776e+00,7.232653559470662685e+00,4.282774293077194771e-45,6.585081272098893681e-46
9.654799999999999827e+00,7.232653559470662685e+00,4.288799468667454514e-45,6.595983406953604952e-46
9.673600000000000421e+00,7.232653559470662685e+00,4.294704934901642783e-45,6.606726295751195829e-46
9.692399999999999238e+00,7.232653559470662685e+00,4.300461069797680640e-45,6.617255375232512827e-46
9.711199999999999832e+00,7.232653559470662685e+00,4.306070868326144701e-45,6.627574952450875285e-46
9.730000000000000426e+00,7.232653559470662685e+00,4.311537309931254427e-45,6.637689314113150722e-46
9.748799999999999244e+00,7.232653559470662685e+00,4.316863356805086861e-45,6.647602724013588690e-46
9.767500000000000071e+00,7.232653559470662685e+00,4.322024711784204064e-45,6.657268248978434020e-46
9.786300000000000665e+00,7.232653559470662685e+00,4.327079486419170552e-45,6.666793455690589510e-46
9.805099999999999483e+00,7.232653559470662685e+00,4.332002617762058814e-45,6.676130318159634610e-46
9.823900000000000077e+00,7.232653559470662685e+00,4.336796983203901142e-45,6.685282984949362004e-46
9.842700000000000671e+00,7.232653559470662685e+00,4.341465435264270631e-45,6.694255570320852647e-46
9.861499999999999488e+00,7.232653559470662685e+00,4.346010800265409278e-45,6.703052152238023482e-46
9.880200000000000315e+00,7.232653559470662685e+00,4.350412652757853574e-45,6.711631342703251414e-46
9.898999999999999133e+00,7.232653559470662685e+00,4.354720829402812155e-45,6.720088879928051277e-46
9.917799999999999727e+00,7.232653559470662685e+00,4.358914214002460699e-45,6.728382390342467610e-46
9.936600000000000321e+00,7.232653559470662685e+00,4.362995516308722472e-45,6.736515788900821443e-46
9.955399999999999139e+00,7.232653559470662685e+00,4.366967414230217768e-45,6.744492945706800637e-46
9.974199999999999733e+00,7.232653559470662685e+00,4.370832552892950161e-45,6.752317684577598676e-46
9.992900000000000560e+00,7.232653559470662685e+00,4.374573809459599130e-45,6.759953338037308190e-46
1.001200000000000045e+01,7.232653559470662685e+00,4.378291357002066294e-45,6.767604317600479184e-46
1.003100000000000058e+01,7.232653559470662685e+00,4.381888050343386858e-45,6.775070634837725324e-46
1.004899999999999949e+01,7.232653559470662685e+00,4.385204511309341852e-45,6.782014347314923913e-46
1.006799999999999962e+01,7.232653559470662685e+00,4.388611673852033248e-45,6.789210507772286895e-46
1.008699999999999974e+01,7.232653559470662685e+00,4.391925228474423420e-45,6.796273322179503113e-46
1.010599999999999987e+01,7.232653559470662685e+00,4.395147647043922684e-45,6.803206369672402073e-46
1.012400000000000055e+01,7.232653559470662685e+00,4.398118601857824365e-45,6.809658010671702067e-46
1.014300000000000068e+01,7.232653559470662685e+00,4.401170488050135206e-45,6.816348409706288930e-46
1.016200000000000081e+01,7.232653559470662685e+00,4.404138290546065391e-45,6.822919256633395607e-46
1.018099999999999916e+01,7.232653559470662685e+00,4.407024321741173835e-45,6.829373901732811499e-46
1.019999999999999929e+01,7.232653559470662685e+00,4.409830852801601660e-45,6.835715635935422302e-46
1.021799999999999997e+01,7.232653559470662685e+00,4.412418358957634806e-45,6.841622370375964748e-46
1.023700000000000010e+01,7.232653559470662685e+00,4.415076435046385732e-45,6.847753443879108539e-46
1.025600000000000023e+01,7.232653559470662685e+00,4.417661463125173630e-45,6.853780957311281773e-46
1.027500000000000036e+01,7.232653559470662685e+00,4.420175549810086217e-45,6.859707964098200692e-46
1.029299999999999926e+01,7.232653559470662685e+00,4.422493748776683468e-45,6.865233024990069348e-46
1.031199999999999939e+01,7.232653559470662685e+00,4.424875573747642417e-45,6.870972842002184311e-46
1.033099999999999952e+01,7.232653559470662685e+00,4.427192422517717313e-45,6.876620798993793276e-46
1.034999999999999964e+01,7.232653559470662685e+00,4.429446236401038557e-45,6.882179709889761705e-46
1.036899999999999977e+01,7.232653559470662685e+00,4.431638915024648963e-45,6.887652328086453920e-46
1.038700000000000045e+01,7.232653559470662685e+00,4.433661480441572514e-45,6.892759755407441366e-46
1.040600000000000058e+01,7.232653559470662685e+00,4.435740401081836837e-45,6.898072003933540534e-46
1.042500000000000071e+01,7.232653559470662685e+00,4.437763544486991060e-45,6.903305724830654049e-46
1.044400000000000084e+01,7.232653559470662685e+00,4.439732647549304905e-45,6.908463434752597189e-46
1.046299999999999919e+01,7.232653559470662685e+00,4.441649406558330880e-45,6.913547591177899765e-46
1.048099999999999987e+01,7.232653559470662685e+00,4.443418500621623728e-45,6.918298486452278068e-46
1.050000000000000000e+01,7.232653559470662685e+00,4.445238042661408653e-45,6.923246238133328462e-46
1.051900000000000013e+01,7.232653559470662685e+00,4.447010007169902222e-45,6.928127339354909436e-46
1.053800000000000026e+01,7.232653559470662685e+00,4.448735933472144278e-45,6.932944018455710087e-46
1.055599999999999916e+01,7.232653559470662685e+00,4.450329914487852420e-45,6.937449731439856298e-46
1.057499999999999929e+01,7.232653559470662685e+00,4.451970458881221773e-45,6.942147138159360268e-46
1.059399999999999942e+01,7.232653559470662685e+00,4.453569277978574553e-45,6.946786362789847009e-46
1.061299999999999955e+01,7.232653559470662685e+00,4.455127760553033016e-45,6.951369413362326351e-46
1.063199999999999967e+01,7.232653559470662685e+00,4.456647258409466531e-45,6.955898243736101531e-46
1.065000000000000036e+01,7.232653559470662685e+00,4.458052014189143736e-45,6.960140422743412604e-46
1.066900000000000048e+01,7.232653559470662685e+00,4.459499336647882013e-45,6.964569072426098673e-46
1.068800000000000061e+01,7.232653559470662685e+00,4.460911448551298543e-45,6.968948952515721565e-46
1.070700000000000074e+01,7.232653559470662685e+00,4.462289560880613763e-45,6.973281810258234556e-46
1.072600000000000087e+01,7.232653559470662685e+00,4.463634850300179949e-45,6.977569342491226372e-46
1.074399999999999977e+01,7.232653559470662685e+00,4.464880094097404090e-45,6.981590898583878975e-46
1.076299999999999990e+01,7.232653559470662685e+00,4.466164715112147018e-45,6.985794848432342278e-46
1.078200000000000003e+01,7.232653559470662685e+00,4.467419787177650340e-45,6.989958188654313982e-46
1.080100000000000016e+01,7.232653559470662685e+00,4.468646357160483686e-45,6.994082425226774590e-46
1.081900000000000084e+01,7.232653559470662685e+00,4.469783000064651322e-45,6.997954849480431490e-46
1.083799999999999919e+01,7.232653559470662685e+00,4.470956952232491688e-45,7.002007084910794019e-46
1.085699999999999932e+01,7.232653559470662685e+00,4.472105307396451318e-45,7.006024389735952578e-46
1.087599999999999945e+01,7.232653559470662685e+00,4.473228991980105358e-45,7.010008092562253491e-46
1.089499999999999957e+01,7.232653559470662685e+00,4.474328903412075994e-45,7.013959479261021965e-46
1.091300000000000026e+01,7.232653559470662685e+00,4.475349783432119631e-45,7.017674216527072042e-46
1.093200000000000038e+01,7.232653559470662685e+00,4.476405868623264364e-45,7.021566204844671743e-46
1.095100000000000051e+01,7.232653559470662685e+00,4.477440662972994128e-45,7.025429426993370192e-46
1.097000000000000064e+01,7.232653559470662685e+00,4.478454955488248878e-45,7.029265008932540226e-46
1.098799999999999955e+01,7.232653559470662685e+00,4.479397644357773740e-45,7.032874207925392157e-46
1.100699999999999967e+01,7.232653559470662685e+00,4.480374179137786756e-45,7.036659051713863857e-46
1.102599999999999980e+01,7.232653559470662685e+00,4.481332388985850963e-45,7.040419354582655491e-46
1.104499999999999993e+01,7.232653559470662685e+00,4.482272964064938704e-45,7.044156096569686461e-46
1.106400000000000006e+01,7.232653559470662685e+00,4.483196570998007117e-45,7.047870222945202515e-46
1.108200000000000074e+01,7.232653559470662685e+00,4.484056498589608332e-45,7.051368833832182918e-46
1.110100000000000087e+01,7.232653559470662685e+00,4.484948889269976641e-45,7.055041504834145215e-46
1.111999999999999922e+01,7.232653559470662685e+00,4.485826145364792079e-45,7.058694152429425808e-46
1.113899999999999935e+01,7.232653559470662685e+00,4.486688846364427239e-45,7.062327593156550988e-46
1.115799999999999947e+01,7.232653559470662685e+00,4.487537551123256880e-45,7.065942613059128355e-46
1.117600000000000016e+01,7.232653559470662685e+00,4.488329165062412570e-45,7.069351062518474620e-46
1.119500000000000028e+01,7.232653559470662685e+00,4.489152142511223818e-45,7.072932354835848171e-46
1.121400000000000041e+01,7.232653559470662685e+00,4.489962656240481251e-45,7.076497373685726551e-46
1.123300000000000054e+01,7.232653559470662685e+00,4.490761189121436671e-45,7.080046792820084127e-46
1.125099999999999945e+01,7.232653559470662685e+00,4.491507063960707590e-45,7.083395597581697694e-46
1.126999999999999957e+01,7.232653559470662685e+00,4.492283584343315377e-45,7.086916472673614509e-46
1.128899999999999970e+01,7.232653559470662685e+00,4.493049444937005852e-45,7.090423582911387430e-46
1.130799999999999983e+01,7.232653559470662685e+00,4.493805060997036292e-45,7.093917502137116838e-46
1.132699999999999996e+01,7.232653559470662685e+00,4.494550831914240274e-45,7.097398780758367081e-46
1.134500000000000064e+01,7.232653559470662685e+00,4.495248618398175357e-45,7.100685652518680096e-46
1.136400000000000077e+01,7.232653559470662685e+00,4.495976305759602676e-45,7.104143809707632286e-46
1.138299999999999912e+01,7.232653559470662685e+00,4.496695237531521571e-45,7.107590819186449353e-46
1.140199999999999925e+01,7.232653559470662685e+00,4.497405755207166310e-45,7.111027145879219485e-46
1.142099999999999937e+01,7.232653559470662685e+00,4.498108186762348332e-45,7.114453234765115995e-46
1.143900000000000006e+01,7.232653559470662685e+00,4.498766474828447855e-45,7.117689945459060909e-46
1.145800000000000018e+01,7.232653559470662685e+00,4.499454051984668897e-45,7.121097302340872046e-46
1.147700000000000031e+01,7.232653559470662685e+00,4.500134435281221049e-45,7.124495623210270088e-46
1.149600000000000044e+01,7.232653559470662685e+00,4.500807903591827913e-45,7.127885280659451191e-46
1.151399999999999935e+01,7.232653559470662685e+00,4.501439790081353546e-45,7.131088866251272429e-46
1.153299999999999947e+01,7.232653559470662685e+00,4.502100549952317725e-45,7.134462659182397856e-46
1.155199999999999960e+01,7.232653559470662685e+00,4.502755151899306332e-45,7.137828791345163868e-46
1.157099999999999973e+01,7.232653559470662685e+00,4.503403832029158307e-45,7.141187572400749859e-46
1.158999999999999986e+01,7.232653559470662685e+00,4.504046816547961244e-45,7.144539297463228021e-46
1.160800000000000054e+01,7.232653559470662685e+00,4.504650902392780254e-45,7.147708362142307362e-46
1.162700000000000067e+01,7.232653559470662685e+00,4.505283408904019581e-45,7.151047141065367254e-46
1.164600000000000080e+01,7.232653559470662685e+00,4.505910832312577891e-45,7.154379654255074219e-46
1.166499999999999915e+01,7.232653559470662685e+00,4.506533363147016067e-45,7.157706144498028770e-46
1.168299999999999983e+01,7.232653559470662685e+00,4.507118781416893298e-45,7.160852209773673087e-46
1.170199999999999996e+01,7.232653559470662685e+00,4.507732300617271446e-45,7.164167622846539411e-46
1.172100000000000009e+01,7.232653559470662685e+00,4.508341442137808026e-45,7.167477660299588990e-46
1.174000000000000021e+01,7.232653559470662685e+00,4.508946365827151167e-45,7.170782520080237181e-46
1.175900000000000034e+01,7.232653559470662685e+00,4.509547224488048229e-45,7.174082389866068119e-46
1.177699999999999925e+01,7.232653559470662685e+00,4.510112841694765198e-45,7.177204140601444633e-46
1.179599999999999937e+01,7.232653559470662685e+00,4.510706197438185712e-45,7.180494794771992264e-46
1.181499999999999950e+01,7.232653559470662685e+00,4.511295900140914973e-45,7.183780956277500137e-46
1.183399999999999963e+01,7.232653559470662685e+00,4.511882077407511062e-45,7.187062776181741909e-46
1.185299999999999976e+01,7.232653559470662685e+00,4.512464851080306171e-45,7.190340397206130095e-46
1.187100000000000044e+01,7.232653559470662685e+00,4.513013918326352899e-45,7.193441760849680298e-46
1.189000000000000057e+01,7.232653559470662685e+00,4.513590392944615592e-45,7.196711584829170106e-46
