energy,results
0.001,0.5683231954367873
0.0010898675886358627,0.5683099769535255
0.0011878113607589503,0.5683016610173086
0.0012945571035046413,0.5681886761758921
0.0014108958287480304,0.5682774709521089
0.001537689634694013,0.568260044837799
0.0016758780942343246,0.568251157190559
0.0018264852174108286,0.5682437781865669
0.0019906270395785913,0.5682433447153555
0.0021695198914988656,0.5682195137664857
0.002364489412645407,0.5681917178050919
0.0025769803745148774,0.5681833039908954
0.002808567386734475,0.5681612587130745
0.003060966565301629,0.5681397947699202
0.003336048249420285,0.5681374830536476
0.003635850861168578,0.5680890315103805
0.003962596010701426,0.5680613687264419
0.004318704958921254,0.5680337489030496
0.0047068165596092495,0.5679918088766948
0.00512980681397268,0.5679723204054689
0.005590810182512223,0.5679305039978695
0.0060932428121354305,0.567889228945152
0.006640827850634845,0.5678324354867367
0.007237623036117278,0.5677801474570061
0.007888050765828509,0.5677145740838817
0.008596930867190787,0.5676886986502352
0.00936951631389445,0.5676318450226768
0.010211532151708521,0.5675049285446161
0.01112921792246015,0.5674625795293393
0.012129373900554677,0.5673525598298558
0.013219411484660293,0.5672769194709599
0.014407408117971952,0.5671639062596037
0.015702167144026846,0.5671331028521669
0.01711328304161781,0.5669963784644395
0.018651212522211014,0.56679513832952
0.020327352016717128,0.5667051228502602
0.02215412212581185,0.566493477853636
0.024145059659602973,0.5664256663300518
0.02631491794868055,0.566166677452583
0.028679776169879056,0.5660260557895126
0.03125715849688238,0.565766266927621
0.03406616395860617,0.565409122848397
0.037127607967640044,0.5653488894440536
0.04046417656750952,0.5649573383199976
0.04410059454176739,0.5647200514625224
0.04806380863064394,0.5642723532569869
0.05238318721293548,0.5640150037436373
0.05709073793282298,0.5634459982290616
0.06222134488428776,0.56308018912771
0.06781302711071908,0.5627026407937031
0.07390722033525783,0.5620611558845306
0.08054908400956685,0.5615095108666192
0.0877878359563342,0.5609176835414843
0.09567711708529064,0.5604746055198346
0.10427538888537688,0.5592979866723983
0.11364636663857254,0.5589966872645987
0.12385949156560822,0.5572172619361754
0.1349904454022734,0.5568353504600319
0.14712171121945697,0.5557489478667017
0.1603431846427313,0.5540789752316404
0.1747528400007685,0.5534750963921709
0.1904574563389063,0.5520212150144388
0.2075734086778041,0.5500054853036718
0.22622753038060484,0.548157238717122
0.2465580530189562,0.54560665146809
0.26871563070252297,0.5441120008973512
0.29286445646252374,0.5434587608431704
0.3191834789619637,0.5386307280449274
0.347867728548681,0.5375040252789465
0.37912976247758584,0.5341198587017462
0.41320124001153385,0.5315276147713208
0.45033463907271926,0.5232486115355757
0.4908051271653861,0.5219591073776723
0.5349126004338574,0.5173278905039849
0.5829839059657869,0.5096033231291757
0.6353752638084487,0.5069304716070423
0.6924749066457899,0.4990620286040195
0.7547059566968912,0.49441105118082845
0.8225295611543627,0.4860179957881422
0.8964483093970197,0.47966540567924393
0.9770099572992267,0.4714244187634735
1.0648114862349354,0.4619167028225262
1.1605035268546382,0.4533870713050997
1.2647951804164788,0.44368482681929977
1.3784592733987686,0.4258466975964139
1.502338084331861,0.4235067248530652
1.637349585286587,0.4132576121956273
1.7844942442702223,0.4031698235843952
1.9448624389373634,0.393378737187129
2.119642536553127,0.38600214139550604
2.310129700083163,0.3794589717229009
2.5177354856657255,0.3714447892255387
2.743998302585447,0.35874763027600753
2.9905948132597016,0.3542170602298345
3.2593523577142727,0.3480587847239566
3.5522624946166683,0.3445534403859815
3.8714957592094827,0.3368372145611684
4.219417747503607,0.3422718721548105
4.598606645919121,0.3287603036877864
5.011872336272722,0.32659481193458245
